SR. NO.,CCMS NO,Zone,Latitude,Longitude,Type of Light,No. Of Lights,Wattage,Ward No.,Wattage,Connected Load,,,
51,WZ-127-014,WEST,28.61392,77.056471,LED,2,80x2,127,80,160,,,
52,WZ-127-014,WEST,28.613955,77.056468,LED,1,80,127,80,80,,,
53,WZ-127-014,WEST,28.61411,77.056435,LED,1,80,127,80,80,,,
54,WZ-127-014,WEST,28.614358,77.056423,LED,2,80x2,127,80,160,,,
55,WZ-127-014,WEST,28.614899,77.05653,LED,1,80,127,80,80,,,
56,WZ-127-014,WEST,28.615264,77.056548,LED,1,80,127,80,80,,,
57,WZ-127-014,WEST,28.615382,77.056542,LED,1,80,127,80,80,,,
58,WZ-127-014,WEST,28.61552,77.05654,LED,1,80,127,80,80,,,
59,WZ-127-014,WEST,28.615587,77.056543,LED,2,72x2,127,72,144,,,
60,WZ-127-014,WEST,28.615696,77.056598,LED,1,72,127,72,72,,,
61,WZ-127-014,WEST,28.615856,77.056722,LED,3,72x3,127,72,216,,,
62,WZ-127-014,WEST,28.615717,77.056801,LED,1,72,127,72,72,,,
63,WZ-127-014,WEST,28.615504,77.056702,LED,1,80,127,80,80,,,
64,WZ-127-014,WEST,28.615461,77.056638,LED,2,80x2,127,80,160,,,
65,WZ-127-014,WEST,28.61496,77.05652,LED,1,80,127,80,80,,,
66,WZ-127-014,WEST,28.614725,77.056664,LED,1,80,127,80,80,,,
67,WZ-127-014,WEST,28.614668,77.056903,LED,1,72,127,72,72,,,
68,WZ-127-014,WEST,28.614637,77.056954,LED,1,80,127,80,80,,,
69,WZ-127-014,WEST,28.614636,77.056953,LED,1,80,127,80,80,,,
70,WZ-127-014,WEST,28.614749,77.056971,LED,1,80,127,80,80,,,
71,WZ-127-014,WEST,28.614963,77.057019,LED,1,80,127,80,80,,,
72,WZ-127-014,WEST,28.615069,77.057031,LED,1,80,127,80,80,,,
73,WZ-127-014,WEST,28.615287,77.057045,LED,1,80,127,80,80,,,
74,WZ-127-014,WEST,28.615382,77.057028,LED,1,80,127,80,80,,,
75,WZ-127-014,WEST,28.615509,77.057027,LED,1,80,127,80,80,,,
76,WZ-127-014,WEST,28.61562,77.056977,LED,1,80,127,80,80,,,
77,WZ-127-014,WEST,28.615678,77.056992,LED,1,80,127,80,80,,,
78,WZ-127-014,WEST,28.615752,77.057225,LED,1,80,127,80,80,,,
